Centre_ID,NHS_PP,Group,Linac_Manufacturer,Linac_Model,Linac_Install_Date,Linac_ID,Date,Measurement_Device,OP_Dif,Week,Month,Farmer,date_delta,weekday,DateCat,Corr_OP,Device_Type
45,NHS,2,Siemens,Oncor,2004,186,03/01/2015,DQA3,0.32,1,1,Non-Farmer,2,5,0,0.32,dqa3
50,NHS,2,Elekta,Synergy,2006,192,03/01/2015,BeamChecker,-0.2,1,1,Non-Farmer,2,5,0,-0.2,beamchecker
52,NHS,6,Elekta,Agility,2013,203,03/01/2015,QA3,0.230769231,1,1,Non-Farmer,2,5,0,0.230769231,dqa3
50,NHS,2,Elekta,Synergy,2006,192,03/01/2015,BeamChecker,-0.2,1,1,Non-Farmer,2,5,0,-0.2,beamchecker
51,NHS,2,Elekta,Synergy,2005,198,03/01/2015,Linacheck,0.166,1,1,Non-Farmer,2,5,0,0.166,linacheck
17,NHS,4,Elekta,Synergy,2005,98,03/01/2015,DQA3,-0.1,1,1,Non-Farmer,2,5,0,-0.1,dqa3
16,NHS,3,Elekta,Elekta Precise Standard Head MLCi,2006,92,03/01/2015,Sun Nuclear Checkmate,-1,1,1,Non-Farmer,2,5,0,-1,checkmate
31,Private,9,Elekta,Synergy,2010,146,03/01/2015,DQA3,-1.27,1,1,Non-Farmer,2,5,0,-1.27,dqa3
35,Private,9,Elekta,VersaHD,2013,150,03/01/2015,DQA3,-0.6,1,1,Non-Farmer,2,5,0,-0.6,dqa3
51,NHS,2,Elekta,Synergy,2012,199,03/01/2015,Linacheck,-0.6406,1,1,Non-Farmer,2,5,0,-0.6406,linacheck
51,NHS,2,Elekta,Synergy,2013,195,03/01/2015,Farmer,0.249921521,1,1,Farmer,2,5,0,0.249921521,farmer
8,NHS,4,Elekta,Precise,2005,48,03/01/2015,Victoreen Double Check,-2.1,1,1,Non-Farmer,2,5,0,-2.1,doublecheck
3,NHS,6,Varian,Clinac iX,?,24,03/01/2015,Linacheck,0.798175599,1,1,Non-Farmer,2,5,0,0.798175599,linacheck
19,NHS,3,Varian,2100 iX,2007,109,03/01/2015,BeamChecker,1.5,1,1,Non-Farmer,2,5,0,1.5,beamchecker
50,NHS,2,Elekta,Agility,2013,191,03/01/2015,BeamChecker,-0.7,1,1,Non-Farmer,2,5,0,-0.7,beamchecker
26,NHS,3,Elekta,Synergy,2012,132,03/01/2015,CheckMate,-0.9,1,1,Non-Farmer,2,5,0,-0.9,checkmate
51,NHS,2,Elekta,Synergy,2013,195,03/01/2015,Farmer,0.241822394,1,1,Farmer,2,5,0,0.241822394,farmer
11,NHS,1,Siemens,Oncor,2008,66,03/01/2015,Linacheck,1.324786325,1,1,Non-Farmer,2,5,0,1.324786325,linacheck
17,NHS,4,Elekta,Precise,2004,95,03/01/2015,DQA3,-0.2,1,1,Non-Farmer,2,5,0,-0.2,dqa3
17,NHS,4,Elekta,Precise,2002,96,03/01/2015,DQA3,-1.2,1,1,Non-Farmer,2,5,0,-1.2,dqa3
32,Private,9,Elekta,Synergy,2011,147,03/01/2015,DQA3,1.24,1,1,Non-Farmer,2,5,0,1.24,dqa3
11,NHS,1,Siemens,Oncor,2008,66,03/01/2015,Linacheck,-0.256410256,1,1,Non-Farmer,2,5,0,-0.256410256,linacheck
24,NHS,2,Varian,600C,2004,125,03/01/2015,LinaCheck,0.1,1,1,Non-Farmer,2,5,0,0.1,linacheck
16,NHS,3,Elekta,Elekta Beam Modulator,2007,94,03/01/2015,Sun Nuclear Checkmate,-0.65,1,1,Non-Farmer,2,5,0,-0.65,checkmate
3,NHS,6,Varian,TrueBeam,?,26,03/01/2015,Linacheck,-0.57208238,1,1,Non-Farmer,2,5,0,-0.57208238,linacheck
2,NHS,6,Varian,2100CD,2003,12,03/01/2015,Linacheck,0.25,1,1,Non-Farmer,2.46349537,5,0,0.25,linacheck
42,NHS,7,Elekta,Synergy,2008,172,03/01/2015,SNC Checkmate,-0.3,1,1,Non-Farmer,2,5,0,-0.3,checkmate
40,NHS,1,Varian,Clinac iX,2009,169,03/01/2015,QA3,0.010018671,1,1,Non-Farmer,2.346956019,5,0,0.010018671,dqa3
36,Private,9,Elekta,VersaHD,2013,151,03/01/2015,DQA3,-1.79,1,1,Non-Farmer,2,5,0,-1.79,dqa3
8,NHS,4,Elekta,Precise,2004,45,03/01/2015,Victoreen Double Check,-2.2,1,1,Non-Farmer,2,5,0,-2.2,doublecheck
11,NHS,1,Siemens,Oncor,2004,67,03/01/2015,Linacheck,0.811965812,1,1,Non-Farmer,2,5,0,0.811965812,linacheck
11,NHS,1,Siemens,Oncor,2004,67,03/01/2015,Linacheck,0.512820513,1,1,Non-Farmer,2,5,0,0.512820513,linacheck
19,NHS,3,Varian,2100 iX,2007,110,03/01/2015,BeamChecker,-0.1,1,1,Non-Farmer,2,5,0,-0.1,beamchecker
42,NHS,7,Elekta,Synergy,2009,174,03/01/2015,SNC Checkmate,0,1,1,Non-Farmer,2,5,0,0,checkmate
3,NHS,6,Varian,Clinac iX,?,22,03/01/2015,Linacheck,-0.35335689,1,1,Non-Farmer,2,5,0,-0.35335689,linacheck
30,Private,9,Elekta,Synergy,2009,145,03/01/2015,DQA3,-0.08,1,1,Non-Farmer,2,5,0,-0.08,dqa3
41,NHS,7,Varian,TrueBeam,2012,170,03/01/2015,PTW QuickCheck Webline,1.267626925,1,1,Non-Farmer,2,5,0,1.267626925,quickcheck
43,NHS,5,Varian,Clinac 2100 iX,2006,178,03/01/2015,QA BeamChecker Plus,-1.070213951,1,1,Non-Farmer,2,5,0,-1.070213951,beamchecker
26,NHS,3,Elekta,Precise,2003,130,03/01/2015,CheckMate,0,1,1,Non-Farmer,2,5,0,0,checkmate
45,NHS,2,Siemens,Artiste,2008,183,04/01/2015,DQA3,-0.81,1,1,Non-Farmer,3,6,0,-0.81,dqa3
11,NHS,1,Siemens,Oncor,2008,70,04/01/2015,Linacheck,0,1,1,Non-Farmer,3,6,0,0,linacheck
11,NHS,1,Siemens,Oncor,2008,70,04/01/2015,Linacheck,0.47008547,1,1,Non-Farmer,3,6,0,0.47008547,linacheck
10,NHS,1,Varian,Clinac 2100iX,2007,60,04/01/2015,LinaCheck,0.2,1,1,Non-Farmer,3,6,0,0.2,linacheck
40,NHS,1,Varian,Clinac iX,2009,169,05/01/2015,QA3,0.484522585,2,1,Non-Farmer,4.347847222,0,0,0.484522585,dqa3
41,NHS,7,Varian,TrueBeam,2012,170,05/01/2015,PTW QuickCheck Webline,0.809920137,2,1,Non-Farmer,4,0,0,0.809920137,quickcheck
45,NHS,2,Siemens,Oncor,2004,185,05/01/2015,DQA3,0.27,2,1,Non-Farmer,4,0,0,0.27,dqa3
19,NHS,3,Varian,TrueBeam,2014,113,05/01/2015,Farmer,0.4,2,1,Farmer,4,0,0,0.4,farmer
29,Private,9,Elekta,Synergy,2009,144,05/01/2015,Farmer,0.261022384,2,1,Farmer,4,0,0,0.261022384,farmer
22,NHS,4,Varian,2100CD,2005,138,05/01/2015,DQA3,-0.782372546,2,1,Non-Farmer,4.333425926,0,0,-0.782372546,dqa3
41,NHS,7,Varian,TrueBeam,2014,171,05/01/2015,Farmer,-0.202306489,2,1,Farmer,4,0,0,-0.202306489,farmer
18,NHS,6,Elekta,Precise,2011,107,05/01/2015,Farmer,0.69926058,2,1,Farmer,4,0,0,0.69926058,farmer
18,NHS,6,Elekta,Precise,2005,105,05/01/2015,Farmer,0.971107302,2,1,Farmer,4,0,0,0.971107302,farmer
39,NHS,7,Elekta,Synergy,2005,167,05/01/2015,PTW QC6,1.4,2,1,Non-Farmer,4,0,0,1.4,quickcheck
18,NHS,6,Elekta,Agility,2013,106,05/01/2015,Farmer,0.054394792,2,1,Farmer,4,0,0,0.054394792,farmer
39,NHS,7,Elekta,Synergy,2005,167,05/01/2015,Farmer,0.2,2,1,Farmer,4,0,0,0.2,farmer
18,NHS,6,Elekta,Agility,2013,102,05/01/2015,Farmer,0.062141119,2,1,Farmer,4,0,0,0.062141119,farmer
18,NHS,6,Elekta,Precise,2007,100,05/01/2015,Farmer,-0.614654582,2,1,Farmer,4,0,0,-0.614654582,farmer
18,NHS,6,Elekta,Agility,2014,103,05/01/2015,Farmer,0.906580639,2,1,Farmer,4,0,0,0.906580639,farmer
18,NHS,6,Elekta,Agility,2013,101,05/01/2015,Farmer,-0.348143348,2,1,Farmer,4,0,0,-0.348143348,farmer
18,NHS,6,Elekta,Agility,2014,104,05/01/2015,Farmer,-0.503466082,2,1,Farmer,4,0,0,-0.503466082,farmer
40,NHS,1,Varian,TrueBeam,2011,168,05/01/2015,QA3,0.084579721,2,1,Non-Farmer,4.379652778,0,0,0.084579721,dqa3
1,NHS,5,Elekta,Agility,2012,2,05/01/2015,Linacheck,-0.4,2,1,Non-Farmer,4,0,0,-0.4,linacheck
45,NHS,2,Siemens,Artiste,2008,184,05/01/2015,DQA3,-1.32,2,1,Non-Farmer,4,0,0,-1.32,dqa3
2,NHS,6,Varian,2100CD,2004,11,05/01/2015,Linacheck,-0.85,2,1,Non-Farmer,4.359351852,0,0,-0.85,linacheck
32,Private,9,Elekta,Synergy,2011,147,05/01/2015,DQA3,1.33,2,1,Non-Farmer,4,0,0,1.33,dqa3
18,NHS,6,Elekta,Precise,2001,108,05/01/2015,Farmer,-0.607754295,2,1,Farmer,4,0,0,-0.607754295,farmer
1,NHS,5,Tomotherapy,Hi-Art,2009,4,05/01/2015,Linacheck,-0.62,2,1,Non-Farmer,4,0,0,-0.62,linacheck
32,Private,9,Elekta,Synergy,2011,147,05/01/2015,DQA3,1.23,2,1,Non-Farmer,4,0,0,1.23,dqa3
26,NHS,3,Elekta,Precise,2003,130,05/01/2015,CheckMate,0.4,2,1,Non-Farmer,4,0,0,0.4,checkmate
26,NHS,3,Elekta,Synergy,2006,131,05/01/2015,CheckMate,0.2,2,1,Non-Farmer,4,0,0,0.2,checkmate
32,Private,9,Elekta,Synergy,2011,147,05/01/2015,DQA3,1.43,2,1,Non-Farmer,4,0,0,1.43,dqa3
26,NHS,3,Elekta,Synergy,2012,132,05/01/2015,CheckMate,-0.9,2,1,Non-Farmer,4,0,0,-0.9,checkmate
22,NHS,4,Varian,2100CD,2006,139,05/01/2015,DQA3,-1.041836613,2,1,Non-Farmer,4.333541667,0,0,-1.041836613,dqa3
48,NHS,3,Elekta,Synergy,2011,133,05/01/2015,CheckMate,-0.5,2,1,Non-Farmer,4,0,0,-0.5,checkmate
31,Private,9,Elekta,Synergy,2010,146,05/01/2015,DQA3,-1.26,2,1,Non-Farmer,4,0,0,-1.26,dqa3
28,NHS,4,Varian,iXs,2011,141,05/01/2015,DQA3,-0.672865603,2,1,Non-Farmer,4.340752315,0,0,-0.672865603,dqa3
28,NHS,4,Varian,iXs,2011,141,05/01/2015,DQA3,-0.637217208,2,1,Non-Farmer,4.34130787,0,0,-0.637217208,dqa3
22,NHS,4,Varian,Clinac 600 C/D,2007,135,05/01/2015,DQA3,0.28390271,2,1,Non-Farmer,4.337847222,0,0,0.28390271,dqa3
22,NHS,4,Varian,Clinac 600 C/D,2007,135,05/01/2015,Farmer,0.617385672,2,1,Farmer,4,0,0,0.617385672,farmer
30,Private,9,Elekta,Synergy,2009,145,05/01/2015,DQA3,0.45,2,1,Non-Farmer,4,0,0,0.45,dqa3
22,NHS,4,Varian,iXs,2010,136,05/01/2015,DQA3,-0.701589927,2,1,Non-Farmer,4.336990741,0,0,-0.701589927,dqa3
43,NHS,5,Varian,Clinac 2100 iX,2006,178,05/01/2015,QA BeamChecker Plus,-1.153375659,2,1,Non-Farmer,4,0,0,-1.153375659,beamchecker
43,NHS,5,Varian,Silhouette,2012,175,05/01/2015,QA BeamChecker Plus,0.46209431,2,1,Non-Farmer,4,0,0,0.46209431,beamchecker
28,NHS,4,Varian,2100CD,2002,143,05/01/2015,DQA3,-0.613033182,2,1,Non-Farmer,4.3396875,0,0,-0.613033182,dqa3
29,Private,9,Elekta,Synergy,2009,144,05/01/2015,DQA3,-1.53,2,1,Non-Farmer,4,0,0,-1.53,dqa3
39,NHS,7,Elekta,Precise,2003,166,05/01/2015,PTW QC6,-1.6,2,1,Non-Farmer,4,0,0,-1.6,quickcheck
34,Private,9,Elekta,VersaHD,2013,149,05/01/2015,DQA3,-1.43,2,1,Non-Farmer,4,0,0,-1.43,dqa3
45,NHS,2,Siemens,Artiste,2008,183,05/01/2015,DQA3,-0.37,2,1,Non-Farmer,4,0,0,-0.37,dqa3
1,NHS,5,Elekta,Agility,2012,6,05/01/2015,Linacheck,-0.4,2,1,Non-Farmer,4,0,0,-0.4,linacheck
51,NHS,2,Elekta,Versa HD,2014,196,05/01/2015,Farmer,-0.18629987,2,1,Farmer,4,0,0,-0.18629987,farmer
1,NHS,5,Siemens,Oncor,2005,7,05/01/2015,Farmer,0.6,2,1,Farmer,4,0,0,0.6,farmer
30,Private,9,Elekta,Synergy,2009,145,05/01/2015,Farmer,-0.141129986,2,1,Farmer,4,0,0,-0.141129986,farmer
30,Private,9,Elekta,Synergy,2009,145,05/01/2015,Farmer,0.134281401,2,1,Farmer,4,0,0,0.134281401,farmer
32,Private,9,Elekta,Synergy,2011,147,05/01/2015,DQA3,0.65,2,1,Non-Farmer,4,0,0,0.65,dqa3
42,NHS,7,Elekta,Synergy,2009,174,05/01/2015,SNC Checkmate,0.3,2,1,Non-Farmer,4,0,0,0.3,checkmate
21,Private,8,Varian,TrueBeam,2014,129,05/01/2015,SunNuclear DailyQA 3,-0.69,2,1,Non-Farmer,4,0,0,-0.69,dqa3
2,NHS,6,Varian,2100CD,2006,10,05/01/2015,Linacheck,-0.3,2,1,Non-Farmer,4.355115741,0,0,-0.3,linacheck
19,NHS,3,Varian,2100 iX,2007,109,05/01/2015,BeamChecker,1.1,2,1,Non-Farmer,4,0,0,1.1,beamchecker
38,Private,3,Varian,iX,2009,142,05/01/2015,DQA3,-0.72,2,1,Non-Farmer,4,0,0,-0.72,dqa3
32,Private,9,Elekta,Synergy,2011,147,05/01/2015,DQA3,-0.13,2,1,Non-Farmer,4,0,0,-0.13,dqa3
1,NHS,5,Siemens,Oncor,2005,8,05/01/2015,Linacheck,-0.1,2,1,Non-Farmer,4,0,0,-0.1,linacheck
38,Private,3,Varian,Trilogy,2009,165,05/01/2015,DQA3,-0.14,2,1,Non-Farmer,4,0,0,-0.14,dqa3
19,NHS,3,Varian,2100 iX,2007,110,05/01/2015,BeamChecker,-0.7,2,1,Non-Farmer,4,0,0,-0.7,beamchecker
36,Private,9,Elekta,VersaHD,2013,151,05/01/2015,DQA3,-1.47,2,1,Non-Farmer,4,0,0,-1.47,dqa3
20,NHS,3,Varian,2100,?,114,05/01/2015,Diodes,-1.404595259,2,1,Non-Farmer,4,0,0,-1.404595259,diodes
44,Private,4,Varian,Trilogy,2009,181,05/01/2015,DQA3,-1.71,2,1,Non-Farmer,4,0,0,-1.71,dqa3
42,NHS,7,Elekta,Synergy,2008,173,05/01/2015,SNC Checkmate,-0.3,2,1,Non-Farmer,4,0,0,-0.3,checkmate
27,NHS,3,Elekta,Synergy,2006,159,05/01/2015,Farmer,0.475775692,2,1,Farmer,4,0,0,0.475775692,farmer
19,NHS,3,Varian,2100 iX,2006,111,05/01/2015,BeamChecker,0.5,2,1,Non-Farmer,4,0,0,0.5,beamchecker
19,NHS,3,Varian,TrueBeam,2014,113,05/01/2015,BeamChecker,-0.4,2,1,Non-Farmer,4,0,0,-0.4,beamchecker
10,NHS,1,Varian,Clinac 2100EX,2006,57,05/01/2015,Farmer,-0.69,2,1,Farmer,4,0,0,-0.69,farmer
44,Private,4,Varian,Trilogy,2009,181,05/01/2015,DQA3,-1.8,2,1,Non-Farmer,4,0,0,-1.8,dqa3
34,Private,9,Elekta,VersaHD,2013,149,05/01/2015,Farmer,-0.347927952,2,1,Farmer,4,0,0,-0.347927952,farmer
43,NHS,5,Varian,TrueBeam,2013,176,05/01/2015,QA BeamChecker Plus,-0.56,2,1,Non-Farmer,4,0,0,-0.56,beamchecker
51,NHS,2,Elekta,Precise,2003,197,05/01/2015,Linacheck,0.8272,2,1,Non-Farmer,4,0,0,0.8272,linacheck
1,NHS,5,Elekta,Agility,2014,5,05/01/2015,Linacheck,-0.8,2,1,Non-Farmer,4,0,0,-0.8,linacheck
32,Private,9,Elekta,Synergy,2011,147,05/01/2015,Farmer,-0.073642079,2,1,Farmer,4,0,0,-0.073642079,farmer
20,NHS,3,Varian,2100,?,120,05/01/2015,Diodes,-0.748218161,2,1,Non-Farmer,4,0,0,-0.748218161,diodes
24,NHS,2,Varian,600C,2005,121,05/01/2015,LinaCheck,1.1,2,1,Non-Farmer,4,0,0,1.1,linacheck
33,Private,9,Elekta,Synergy,2012,148,05/01/2015,DQA3,0.08,2,1,Non-Farmer,4,0,0,0.08,dqa3
24,NHS,2,Elekta,Precise,2006,122,05/01/2015,LinaCheck,-0.6,2,1,Non-Farmer,4,0,0,-0.6,linacheck
24,NHS,2,Elekta,Precise,2007,123,05/01/2015,LinaCheck,-0.9,2,1,Non-Farmer,4,0,0,-0.9,linacheck
44,Private,4,Varian,iX,2008,180,05/01/2015,DQA3,0.17,2,1,Non-Farmer,4,0,0,0.17,dqa3
20,NHS,3,Varian,2100,?,118,05/01/2015,Diodes,-0.225019628,2,1,Non-Farmer,4,0,0,-0.225019628,diodes
35,Private,9,Elekta,VersaHD,2013,150,05/01/2015,DQA3,-0.5,2,1,Non-Farmer,4,0,0,-0.5,dqa3
44,Private,4,Varian,iX,2008,180,05/01/2015,DQA3,-0.13,2,1,Non-Farmer,4,0,0,-0.13,dqa3
43,NHS,5,Varian,Novalis Tx,2010,179,05/01/2015,QA BeamChecker Plus,0.321187603,2,1,Non-Farmer,4,0,0,0.321187603,beamchecker
47,NHS,6,Varian,Novalis Tx,2010,189,05/01/2015,Farmer,1.1,2,1,Farmer,4,0,0,1.1,farmer
17,NHS,4,Elekta,Synergy,2005,98,05/01/2015,DQA3,-0.2,2,1,Non-Farmer,4,0,0,-0.2,dqa3
10,NHS,1,Varian,Clinac 2100iX,2007,60,05/01/2015,LinaCheck,-0.2,2,1,Non-Farmer,4,0,0,-0.2,linacheck
10,NHS,1,Varian,Clinac 600C,2006,59,05/01/2015,LinaCheck,-0.97,2,1,Non-Farmer,4,0,0,-0.97,linacheck
10,NHS,1,Varian,Clinac 2100EX,2006,58,05/01/2015,BeamChecker,-0.7,2,1,Non-Farmer,4,0,0,-0.7,beamchecker
22,NHS,4,Varian,2100CD,2006,140,05/01/2015,DQA3,-1.326684846,2,1,Non-Farmer,4.326018519,0,0,-1.326684846,dqa3
42,NHS,7,Elekta,Synergy,2008,172,05/01/2015,SNC Checkmate,-0.4,2,1,Non-Farmer,4,0,0,-0.4,checkmate
20,NHS,3,Varian,TrueBeam,?,116,05/01/2015,Diodes,-1.2,2,1,Non-Farmer,4,0,0,-1.2,diodes
24,NHS,2,Varian,600C,2004,125,05/01/2015,LinaCheck,0.3,2,1,Non-Farmer,4,0,0,0.3,linacheck
18,NHS,6,Elekta,Precise,2007,99,05/01/2015,Farmer,0.665716577,2,1,Farmer,4,0,0,0.665716577,farmer
9,NHS,7,Varian,Clinac iX,2006,52,05/01/2015,QA3,-1.35,2,1,Non-Farmer,4,0,0,-1.35,dqa3
6,NHS,3,Varian,Clinac iX,2010,36,05/01/2015,Farmer,0.421790588,2,1,Farmer,4,0,0,0.421790588,farmer
51,NHS,2,Elekta,Synergy,2005,198,05/01/2015,Linacheck,0.108,2,1,Non-Farmer,4,0,0,0.108,linacheck
10,NHS,1,Varian,TrueBeam V2.0,2012,53,05/01/2015,Farmer,-0.1,2,1,Farmer,4,0,0,-0.1,farmer
10,NHS,1,Varian,TrueBeam V2.0,2012,53,05/01/2015,BeamChecker,-0.2,2,1,Non-Farmer,4,0,0,-0.2,beamchecker
1,NHS,5,Elekta,Agility,2012,2,05/01/2015,Farmer,-0.4,2,1,Farmer,4,0,0,-0.4,farmer
5,NHS,5,Elekta,Precise,2006,31,05/01/2015,Farmer,-1.030467704,2,1,Farmer,4,0,0,-1.030467704,farmer
10,NHS,1,Varian,Clinac 2100iX,2007,62,05/01/2015,BeamChecker,0.5,2,1,Non-Farmer,4,0,0,0.5,beamchecker
10,NHS,1,Varian,Clinac 2100iX,2007,62,05/01/2015,Farmer,0.3,2,1,Farmer,4,0,0,0.3,farmer
11,NHS,1,Siemens,Oncor,2008,70,05/01/2015,Linacheck,0.256410256,2,1,Non-Farmer,4,0,0,0.256410256,linacheck
50,NHS,2,Elekta,Synergy,2006,192,05/01/2015,BeamChecker,-0.2,2,1,Non-Farmer,4,0,0,-0.2,beamchecker
11,NHS,1,Siemens,Oncor,2008,69,05/01/2015,Linacheck,0.512820513,2,1,Non-Farmer,4,0,0,0.512820513,linacheck
11,NHS,1,Siemens,Oncor,2008,69,05/01/2015,Linacheck,0.555555556,2,1,Non-Farmer,4,0,0,0.555555556,linacheck
11,NHS,1,Siemens,Oncor,2008,68,05/01/2015,Linacheck,0,2,1,Non-Farmer,4,0,0,0,linacheck
11,NHS,1,Siemens,Oncor,2008,68,05/01/2015,Linacheck,0.256410256,2,1,Non-Farmer,4,0,0,0.256410256,linacheck
2,NHS,6,Varian,2100CD,2010,15,05/01/2015,Linacheck,1.1,2,1,Non-Farmer,4.349571759,0,0,1.1,linacheck
50,NHS,2,Elekta,Agility,2010,194,05/01/2015,BeamChecker,-1,2,1,Non-Farmer,4,0,0,-1,beamchecker
11,NHS,1,Siemens,Oncor,2004,67,05/01/2015,Linacheck,0.769230769,2,1,Non-Farmer,4,0,0,0.769230769,linacheck
11,NHS,1,Siemens,Oncor,2004,67,05/01/2015,Linacheck,1.196581197,2,1,Non-Farmer,4,0,0,1.196581197,linacheck
11,NHS,1,Siemens,Oncor,2008,66,05/01/2015,Linacheck,-0.512820513,2,1,Non-Farmer,4,0,0,-0.512820513,linacheck
11,NHS,1,Siemens,Oncor,2008,66,05/01/2015,Linacheck,1.153846154,2,1,Non-Farmer,4,0,0,1.153846154,linacheck
10,NHS,1,Varian,TrueBeam V2.0,2013,54,05/01/2015,BeamChecker,0,2,1,Non-Farmer,4,0,0,0,beamchecker
10,NHS,1,Varian,TrueBeam V2.0,2013,54,05/01/2015,Farmer,1,2,1,Farmer,4,0,0,1,farmer
51,NHS,2,Elekta,Synergy,2013,195,05/01/2015,Farmer,-0.020821966,2,1,Farmer,4,0,0,-0.020821966,farmer
10,NHS,1,Varian,Clinac 2100iX,2007,61,05/01/2015,BeamChecker,0.5,2,1,Non-Farmer,4,0,0,0.5,beamchecker
3,NHS,6,Varian,TrueBeam,?,26,05/01/2015,Linacheck,-0.457665904,2,1,Non-Farmer,4,0,0,-0.457665904,linacheck
10,NHS,1,Varian,Clinac 2100EX,2006,57,05/01/2015,BeamChecker,-0.9,2,1,Non-Farmer,4,0,0,-0.9,beamchecker
4,NHS,5,Varian,Clinac iX,2010,28,05/01/2015,QA3,-0.084644255,2,1,Non-Farmer,4.297013889,0,0,-0.084644255,dqa3
9,NHS,7,Varian,Clinac iX,2006,51,05/01/2015,QA3,-0.22,2,1,Non-Farmer,4,0,0,-0.22,dqa3
9,NHS,7,Elekta,Synergy,2007,50,05/01/2015,QA3,0.32,2,1,Non-Farmer,4,0,0,0.32,dqa3
2,NHS,6,Varian,TrueBeam,2012,18,05/01/2015,QA3,0.78,2,1,Non-Farmer,4.341458333,0,0,0.78,dqa3
11,NHS,1,Siemens,Oncor,2008,70,05/01/2015,Linacheck,0,2,1,Non-Farmer,4,0,0,0,linacheck
5,NHS,5,Elekta,Sli,1999,29,05/01/2015,Farmer,0.83826574,2,1,Farmer,4,0,0,0.83826574,farmer
3,NHS,6,Varian,2100CD,?,25,05/01/2015,Linacheck,-0.457142857,2,1,Non-Farmer,4,0,0,-0.457142857,linacheck
11,NHS,1,Varian,TrueBeam,2013,64,05/01/2015,Linacheck,-1.025641026,2,1,Non-Farmer,4,0,0,-1.025641026,linacheck
2,NHS,6,Varian,TrueBeam,2014,20,05/01/2015,Linacheck,-0.3,2,1,Non-Farmer,4.336597222,0,0,-0.3,linacheck
3,NHS,6,Varian,Clinac iX,?,24,05/01/2015,Linacheck,0.798175599,2,1,Non-Farmer,4,0,0,0.798175599,linacheck
52,NHS,6,Elekta,Agility,2006,204,05/01/2015,QA3,-0.782051282,2,1,Non-Farmer,4,0,0,-0.782051282,dqa3
3,NHS,6,Varian,Clinac iX,?,23,05/01/2015,Linacheck,0.343249428,2,1,Non-Farmer,4,0,0,0.343249428,linacheck
3,NHS,6,Varian,Clinac iX,?,22,05/01/2015,Linacheck,0,2,1,Non-Farmer,4,0,0,0,linacheck
3,NHS,6,Varian,Clinac iX,?,21,05/01/2015,Linacheck,0,2,1,Non-Farmer,4,0,0,0,linacheck
1,NHS,5,Elekta,Agility,2014,1,05/01/2015,Linacheck,-0.6,2,1,Non-Farmer,4,0,0,-0.6,linacheck
5,NHS,5,Elekta,Precise,2007,30,05/01/2015,Farmer,0.370101484,2,1,Farmer,4,0,0,0.370101484,farmer
52,NHS,6,Elekta,Agility,2013,203,05/01/2015,QA3,0.166666667,2,1,Non-Farmer,4,0,0,0.166666667,dqa3
10,NHS,1,Varian,TrueBeam STx v2.0,2012,63,05/01/2015,LinaCheck,0.9,2,1,Non-Farmer,4,0,0,0.9,linacheck
2,NHS,6,Varian,TrueBeam,2013,19,05/01/2015,Linacheck,-0.25,2,1,Non-Farmer,4.338460648,0,0,-0.25,linacheck
49,NHS,3,Varian,TrueBeam,2013,33,05/01/2015,Linacheck,-0.766666667,2,1,Non-Farmer,4,0,0,-0.766666667,linacheck
4,NHS,5,Varian,Clinac iX,2010,27,05/01/2015,QA3,0.351247835,2,1,Non-Farmer,4.343541667,0,0,0.351247835,dqa3
8,NHS,4,Elekta,Precise,2004,47,05/01/2015,Victoreen Double Check,0.1,2,1,Non-Farmer,4,0,0,0.1,doublecheck
52,NHS,6,Elekta,Agility,2012,200,05/01/2015,QA3,-0.205128205,2,1,Non-Farmer,4,0,0,-0.205128205,dqa3
8,NHS,4,Elekta,Precise,2004,46,05/01/2015,Victoreen Double Check,-0.9,2,1,Non-Farmer,4,0,0,-0.9,doublecheck
8,NHS,4,Elekta,Precise,2004,45,05/01/2015,Victoreen Double Check,-1.5,2,1,Non-Farmer,4,0,0,-1.5,doublecheck
2,NHS,6,Varian,2100CD,2010,17,05/01/2015,QA3,-0.51,2,1,Non-Farmer,4.356180556,0,0,-0.51,dqa3
7,NHS,3,Varian,6100C,2009,40,05/01/2015,Farmer,-0.1,2,1,Farmer,4,0,0,-0.1,farmer
6,NHS,3,Varian,2100CD,2005,39,05/01/2015,Farmer,-0.77241823,2,1,Farmer,4,0,0,-0.77241823,farmer
52,NHS,6,Elekta,Agility,2012,201,05/01/2015,QA3,-1.012820513,2,1,Non-Farmer,4,0,0,-1.012820513,dqa3
6,NHS,3,Varian,2100CD,2007,38,05/01/2015,Farmer,-1.247231929,2,1,Farmer,4,0,0,-1.247231929,farmer
6,NHS,3,Varian,2100CD,2006,37,05/01/2015,Farmer,-0.719003061,2,1,Farmer,4,0,0,-0.719003061,farmer
16,NHS,3,Elekta,Elekta Beam Modulator,2007,94,05/01/2015,Sun Nuclear Checkmate,-0.65,2,1,Non-Farmer,4,0,0,-0.65,checkmate
12,NHS,6,Elekta,MLCi,2000,75,05/01/2015,Linacheck,-1.7,2,1,Non-Farmer,4,0,0,-1.7,linacheck
6,NHS,3,Varian,Clinac iX,2008,35,05/01/2015,Linacheck,-1.833333333,2,1,Non-Farmer,4,0,0,-1.833333333,linacheck
49,NHS,3,Varian,TrueBeam,2013,34,05/01/2015,Linacheck,0.4,2,1,Non-Farmer,4,0,0,0.4,linacheck
